,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
750,PINDWARA                                          ,Fruits,2017-06-23 16:08:08.187,Apricot,SIROHI,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,TELL ME CONTROL OF FLOWER DROPING ?,Nutrient Management,KHARIF,HORTICULTURE,RAJASTHAN
751,PINDWARA                                          ,Pulses,2017-06-23 17:57:51.263,Green Gram (Moong Bean/ Moong),SIROHI,"VARIETY OF MOONG =SML 668,GM-4, RMG 492, RMG 268, RMG 344",TELL ME VARIETY OF MOONG,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
752,PINDWARA                                          ,Others,2017-06-23 17:58:18.883,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
753,PINDWARA                                          ,Others,2017-06-24 07:39:48.470,Others,SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
754,PINDWARA                                          ,Others,2017-06-24 11:28:14.300,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
755,PINDWARA                                          ,Others,2017-06-24 17:13:10.043,Others,SIROHI,RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME WEATHER INFORMATION ?,Weather,JAYAD,AGRICULTURE,RAJASTHAN
756,SIROHI                                            ,Others,2017-06-24 17:23:42.753,Others,SIROHI,RAIN POSSIBILITY UPTO NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
757,SIROHI                                            ,Cereals,2017-06-25 08:48:25.337,Paddy (Dhan),SIROHI,LIGHT RAIN MAY BE NEXT 2-3 DAYS,TELL ME WEATHER REPORT IN SIROHI,Weather,RABI,AGRICULTURE,RAJASTHAN
758,SIROHI                                            ,Others,2017-06-25 10:26:09.817,Others,SIROHI,RAIN POSSIBILITY IN NEXT 2-3 DAYS,TELL ME WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
759,SIROHI                                            ,Oilseeds,2017-06-25 11:02:11.353,"Castor (Rehri, Rendi, Arandi) ",SIROHI,"VARIETY OF CASTOR = RHC 1, GCH 4, GCH 5, GCH 7",TELL ME VARITY OF ARANDI,Weather,KHARIF,AGRICULTURE,RAJASTHAN
760,SIROHI                                            ,Others,2017-06-25 13:17:12.860,Others,SIROHI,"= RHC 1, GCH 4, GCH 5, GCH 7",TELL ME ABOUT VARIETY OF CASTOR,Weather,KHARIF,AGRICULTURE,RAJASTHAN
761,SHEOGANJ                                          ,Others,2017-06-25 14:12:42.227,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
762,REODAR                                            ,Others,2017-06-26 08:50:08.267,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
763,PINDWARA                                          ,Millets,2017-06-26 13:40:50.637,Maize (Makka),SIROHI,"""RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY 
                                                                                                         """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
764,SIROHI                                            ,Others,2017-06-26 13:42:16.703,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
765,REODAR                                            ,Cereals,2017-06-26 16:28:10.290,Paddy (Dhan),SIROHI,NO RAINFALL NEXT FIVE DAYS,TELL ME WEATHER INFORMATION,Storage,KHARIF,AGRICULTURE,RAJASTHAN
766,PINDWARA                                          ,Others,2017-06-26 16:35:08.160,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,TELL ME WEATHER INFORMATION,Weather,KHARIF,AGRICULTURE,RAJASTHAN
767,REODAR                                            ,Others,2017-06-27 08:55:38.230,Others,SIROHI,RAIN POSSIBILITY UPTO NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
768,ABU ROAD                                          ,Millets,2017-06-27 09:13:25.160,Maize (Makka),SIROHI,"VARIETY OF MAIZE= HQPM-1, PRATAP MAKKA-3, PRATAP MAKKA-5",VARIETY OF MAIZE,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
769,ABU ROAD                                          ,Fiber Crops,2017-06-27 09:42:01.647,Cotton (Kapas),SIROHI,"VARIETY OF BT COTTON = TULSI-4,TULSI-118, MRCH 7017, MRCH 6304, ANKUR 3028, BIO SEED 6488",TELL ME VARIETY OF BT COTTON,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
770,SHEOGANJ                                          ,Others,2017-06-27 10:37:08.647,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
771,SHEOGANJ                                          ,Others,2017-06-27 11:43:41.573,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
772,PINDWARA                                          ,Fiber Crops,2017-06-27 17:37:10.673,Cotton (Kapas),SIROHI,SPRAY OF ACETAMIPRID 20% SP 0.5 GM PER LITER WATER,TELL ME THRIPS ATTACK IN COTTON,Weather,KHARIF,AGRICULTURE,RAJASTHAN
773,REODAR                                            ,Millets,2017-06-27 18:47:15.690,Sorghum (Jowar/Great Millet),SIROHI,"VARIETY OF FODDER SORGHUM= M P CHARI, SSG 59-3, P.C.- 9, P.C.- 23",TELL ME VARIETY OF FODDER SORGHUM ?,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
774,ABU ROAD                                          ,Others,2017-06-27 20:24:19.363,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
775,ABU ROAD                                          ,Vegetables,2017-06-28 12:04:06.690,Bhindi(Okra/Ladysfinger),SIROHI,"VARIETY OF BHINDI = VARSHA UPHAR,PARBHANI KRANTI, PUSA MAKHMALI, ARKA ANAMIKA",TELL ME ABOUT VARIETY OF BHINDI  ?,Seeds and Planting Material,KHARIF,HORTICULTURE,RAJASTHAN
776,ABU ROAD                                          ,Others,2017-06-28 12:11:34.760,Others,SIROHI,RAIN  POSSIBILITY  UPTO  NEXT    5 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
777,SHEOGANJ                                          ,Millets,2017-06-28 13:38:44.127,Maize (Makka),SIROHI,"VARIETY OF MAIZE= HQPM-1, PRATAP MAKKA-3, PRATAP MAKKA-5",TELL ME ABOUT VARIETY OF MAIZE ?,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
778,ABU ROAD                                          ,Others,2017-06-29 12:02:01.183,Others,SIROHI,RAIN POSSIBILITY IN NEXT 5 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
779,REODAR                                            ,Millets,2017-06-29 13:33:45.067,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,RAIN POSSIBILITY IN NEXT 5 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
780,SHEOGANJ                                          ,Others,2017-06-29 16:24:29.093,Others,SIROHI,RAIN POSSIBILITY IN NEXT 2-3 DAYS OR CLOUDY SKY,TELL ME WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
781,SHEOGANJ                                          ,Millets,2017-06-29 16:24:37.043,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,"VARIETY OF BAJRA = HHB 67 (IMPROVED),RHB 173, RHB 121, GHB 538",TELL ME VARIETY OF BAJRA ?,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
782,SHEOGANJ                                          ,Medicinal and Aromatic Plants,2017-06-29 16:54:11.793,Aloe Vera,SIROHI,RAIN POSSIBILITY IN NEXT 2-3 DAYS,TELL ME WEATHER INFORMATION ?,Government Schemes,KHARIF,HORTICULTURE,RAJASTHAN
783,ABU ROAD                                          ,Oilseeds,2017-06-29 17:58:48.153,"Castor (Rehri, Rendi, Arandi) ",SIROHI,"VARIETY OF CASTOR = RHC 1, GCH 4, GCH 5, GCH 7",TELL ME VARIETY OF CASTOR,Seeds,KHARIF,AGRICULTURE,RAJASTHAN
784,SHEOGANJ                                          ,Others,2017-06-30 08:18:19.440,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
785,PINDWARA                                          ,Oilseeds,2017-06-30 14:08:09.693,"Castor (Rehri, Rendi, Arandi) ",SIROHI,"VARIETY OF CASTOR = MRCA 409, RHC 1, GCH 4, GCH 5, GCH 7",TELL ME VARIETY OF CASTOR ?,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
786,REODAR                                            ,Others,2017-06-30 16:42:57.010,Others,SIROHI,TODAY MAY BE LIGHT RAIN,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
787,SIROHI                                            ,Others,2017-06-30 17:26:19.590,Others,SIROHI,SUBSIDY ON ROTAVATOR=50% OF TOTAL COST OR 30000/- MAXIMUM,TELL ME SUBSIDY ON ROTAVATOR,Government Schemes,KHARIF,AGRICULTURE,RAJASTHAN
788,REODAR                                            ,Condiments and Spices,2017-06-30 17:51:30.893,Fennel,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,HORTICULTURE,RAJASTHAN
789,REODAR                                            ,Others,2017-07-01 07:49:20.607,Others,SIROHI,USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE,tell me about tarmait control in field,	Plant Protection	,KHARIF,AGRICULTURE,RAJASTHAN
790,REODAR                                            ,Others,2017-07-01 08:54:30.833,Others,SIROHI,"LIGHT RAIN POSSIBILITY IN NEXT 3-4  DAYS OR CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
791,PINDWARA                                          ,Others,2017-07-01 11:49:05.993,Others,SIROHI,TODAY MAY BE LIGHT RAIN,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
792,SIROHI                                            ,Oilseeds,2017-07-01 14:56:37.547,"Castor (Rehri, Rendi, Arandi) ",SIROHI,"VARIETY OF CASTOR = MRCA 409, RHC 1, GCH 4, GCH 5, GCH 7",TELL ME VARIETY OF CASTOR ?,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
